ocel_id;ocel_time
19458_leave_Storage_cr253;2023-07-20 07:26:42
19461_leave_Loading Bay_fl3;2023-07-20 07:28:46
19463_leave_Storage_fl3;2023-07-20 07:33:16
19464_leave_Storage_cr233;2023-07-20 07:33:16
19468_leave_Supplier_tr4;2023-07-20 07:39:14
19469_leave_Loading Bay_fl3;2023-07-20 07:42:00
19471_leave_Loading Bay_fl1;2023-07-20 07:43:53
19473_leave_Loading Bay_fl2;2023-07-20 07:44:03
19475_leave_Storage_fl3;2023-07-20 07:46:15
19476_leave_Storage_cr248;2023-07-20 07:46:15
19479_leave_Storage_fl1;2023-07-20 07:49:11
19480_leave_Storage_cr232;2023-07-20 07:49:11
19483_leave_Loading Bay_fl3;2023-07-20 07:50:35
19486_leave_Supplier_tr6;2023-07-20 07:51:43
19487_leave_Storage_fl2;2023-07-20 07:55:50
19488_leave_Storage_cr249;2023-07-20 07:55:50
19491_leave_Loading Bay_fl1;2023-07-20 07:57:51
19494_leave_Supplier_tr2;2023-07-20 07:58:44
19496_leave_Supplier_tr3;2023-07-20 08:24:01
19497_leave_Storage_fl3;2023-07-20 08:51:41
19498_leave_Storage_cr228;2023-07-20 08:51:41
19501_leave_Loading Bay_fl2;2023-07-20 09:06:30
19503_leave_Storage_fl1;2023-07-20 09:08:24
19504_leave_Storage_cr247;2023-07-20 09:08:24
19507_leave_Storage_fl2;2023-07-20 09:12:28
19508_leave_Storage_cr174;2023-07-20 09:12:28
19511_leave_Loading Bay_fl1;2023-07-20 09:12:34
19513_leave_Loading Bay_fl2;2023-07-20 09:13:21
19517_leave_Storage_fl2;2023-07-20 09:17:13
19518_leave_Storage_cr234;2023-07-20 09:17:13
19521_leave_Storage_fl1;2023-07-20 09:17:28
19522_leave_Storage_cr212;2023-07-20 09:17:28
19525_leave_Loading Bay_fl2;2023-07-20 09:17:59
19527_leave_Storage_fl2;2023-07-20 09:20:25
19528_leave_Storage_cr176;2023-07-20 09:20:25
19531_leave_Loading Bay_fl2;2023-07-20 09:23:00
19533_leave_Storage_fl2;2023-07-20 09:29:58
19534_leave_Storage_cr211;2023-07-20 09:29:58
19543_leave_Supplier Loading Area_tr4;2023-07-20 11:08:59
19544_leave_Supplier Loading Area_cr216;2023-07-20 11:08:59
19545_leave_Supplier Loading Area_tr6;2023-07-20 11:21:10
19546_leave_Supplier Loading Area_cr244;2023-07-20 11:21:10
19547_leave_Supplier Loading Area_tr2;2023-07-20 11:21:35
19548_leave_Supplier Loading Area_cr200;2023-07-20 11:21:35
19551_leave_Loading Bay_fl1;2023-07-20 11:23:17
19553_leave_Terminal North_tr4;2023-07-20 11:23:25
19555_leave_Terminal North_fl1;2023-07-20 11:29:47
19556_leave_Terminal North_cr216;2023-07-20 11:29:47
19561_leave_Storage_fl1;2023-07-20 11:35:38
19565_leave_Loading Bay_fl3;2023-07-20 11:35:41
19567_leave_Terminal North_tr6;2023-07-20 11:35:43
19569_leave_Terminal South_tr2;2023-07-20 11:35:51
19571_leave_Terminal North_fl1;2023-07-20 11:39:29
19572_leave_Terminal North_cr244;2023-07-20 11:39:29
19575_leave_Terminal South_fl3;2023-07-20 11:45:12
19576_leave_Terminal South_cr200;2023-07-20 11:45:12
19579_leave_Supplier Loading Area_tr3;2023-07-20 13:09:18
19580_leave_Supplier Loading Area_cr252;2023-07-20 13:09:18
19581_leave_Truck Depot_tr6;2023-07-20 14:23:51
19584_leave_Storage_fl1;2023-07-20 14:25:34
19586_leave_Terminal North_tr3;2023-07-20 14:25:40
19588_leave_Terminal North_fl1;2023-07-20 14:30:58
19589_leave_Terminal North_cr252;2023-07-20 14:30:58
19593_leave_Supplier_tr6;2023-07-20 14:38:23
19596_leave_Supplier Loading Area_tr6;2023-07-20 17:43:36
19597_leave_Supplier Loading Area_cr255;2023-07-20 17:43:36
19598_leave_Truck Depot_tr4;2023-07-20 19:16:39
19600_leave_Supplier_tr4;2023-07-21 07:32:43
19601_leave_Truck Depot_tr2;2023-07-21 08:43:11
19604_leave_Supplier Loading Area_tr4;2023-07-21 09:34:28
19605_leave_Supplier Loading Area_cr250;2023-07-21 09:34:28
19608_leave_Loading Bay_fl2;2023-07-21 09:38:26
19610_leave_Terminal South_tr6;2023-07-21 09:38:33
19612_leave_Terminal South_fl2;2023-07-21 09:51:50
19613_leave_Terminal South_cr255;2023-07-21 09:51:50
19618_leave_Storage_fl1;2023-07-21 09:53:03
19620_leave_Terminal North_tr4;2023-07-21 09:53:19
19622_leave_Terminal North_fl1;2023-07-21 09:58:52
19623_leave_Terminal North_cr250;2023-07-21 09:58:52
19627_leave_Supplier_tr2;2023-07-21 10:00:14
19630_leave_Supplier Loading Area_tr2;2023-07-21 10:56:14
19631_leave_Supplier Loading Area_cr204;2023-07-21 10:56:14
19632_leave_Loading Bay_vh16;2023-07-21 11:00:00
19635_leave_Storage_fl1;2023-07-21 14:05:20
19637_leave_Terminal North_tr2;2023-07-21 14:05:28
19639_leave_Terminal North_fl1;2023-07-21 14:16:02
19640_leave_Terminal North_cr204;2023-07-21 14:16:02
19643_leave_Truck Depot_tr3;2023-07-21 14:40:13
19645_leave_Supplier_tr3;2023-07-21 15:41:28
19646_leave_Truck Depot_tr6;2023-07-21 16:51:24
19650_leave_Supplier_tr6;2023-07-21 18:19:47
19651_leave_Supplier Loading Area_tr3;2023-07-21 19:12:13
19652_leave_Supplier Loading Area_cr258;2023-07-21 19:12:13
19653_leave_Truck Depot_tr5;2023-07-21 19:22:40
19654_leave_Truck Depot_tr1;2023-07-21 21:14:39
19656_leave_Truck Depot_tr2;2023-07-23 00:21:47
19657_leave_Truck Depot_tr4;2023-07-23 03:44:58
19658_leave_Storage_fl1;2023-07-23 19:16:44
19660_leave_Loading Bay_fl3;2023-07-23 19:16:44
19662_leave_Loading Bay_fl2;2023-07-23 19:16:44
19664_leave_Storage_fl1;2023-07-24 07:20:18
19665_leave_Storage_cr204;2023-07-24 07:20:18
19668_leave_Loading Bay_fl1;2023-07-24 07:22:29
19670_leave_Storage_fl2;2023-07-24 07:25:13
19671_leave_Storage_cr199;2023-07-24 07:25:13
19674_leave_Storage_fl3;2023-07-24 07:28:52
19675_leave_Storage_cr202;2023-07-24 07:28:52
19679_leave_Supplier_tr2;2023-07-24 07:32:28
19680_leave_Loading Bay_fl3;2023-07-24 07:35:14
19682_leave_Storage_fl1;2023-07-24 07:37:27
19683_leave_Storage_cr191;2023-07-24 07:37:27
19687_leave_Supplier_tr5;2023-07-24 07:41:46
19688_leave_Storage_fl3;2023-07-24 07:42:19
19689_leave_Storage_cr192;2023-07-24 07:42:19
19694_leave_Loading Bay_fl2;2023-07-24 07:48:35
19696_leave_Terminal North_tr3;2023-07-24 07:49:02
19698_leave_Truck Depot_tr3;2023-07-24 07:49:02
19700_leave_Supplier_tr1;2023-07-24 07:52:46
19701_leave_Loading Bay_fl1;2023-07-24 07:53:08
19703_leave_Loading Bay_fl3;2023-07-24 07:54:43
19706_leave_Supplier_tr4;2023-07-24 08:03:27
19710_leave_Supplier_tr3;2023-07-24 08:52:06
19711_leave_Storage_fl3;2023-07-24 08:55:59
19712_leave_Storage_cr193;2023-07-24 08:55:59
19715_leave_Storage_fl1;2023-07-24 08:56:35
19716_leave_Storage_cr190;2023-07-24 08:56:35
19719_leave_Terminal North_fl2;2023-07-24 08:58:36
19720_leave_Terminal North_cr258;2023-07-24 08:58:36
19723_leave_Storage_fl2;2023-07-24 08:58:36
19727_leave_Supplier Loading Area_tr2;2023-07-24 09:11:20
19728_leave_Supplier Loading Area_cr262;2023-07-24 09:11:20
19731_leave_Supplier Loading Area_tr6;2023-07-24 09:37:43
19732_leave_Supplier Loading Area_cr245;2023-07-24 09:37:43
19733_leave_Supplier Loading Area_tr5;2023-07-24 09:44:54
19734_leave_Supplier Loading Area_cr254;2023-07-24 09:44:54
19737_leave_Storage_fl2;2023-07-24 10:01:49
19738_leave_Storage_cr258;2023-07-24 10:01:49
19743_leave_Supplier Loading Area_tr3;2023-07-24 10:24:34
19744_leave_Supplier Loading Area_cr257;2023-07-24 10:24:34
19747_leave_Loading Bay_fl3;2023-07-24 10:26:06
19749_leave_Terminal North_tr2;2023-07-24 10:26:09
19751_leave_Truck Depot_tr2;2023-07-24 10:26:09
19752_leave_Terminal North_fl3;2023-07-24 10:31:11
19753_leave_Terminal North_cr262;2023-07-24 10:31:11
19759_leave_Supplier_tr2;2023-07-24 10:37:33
19762_leave_Loading Bay_fl1;2023-07-24 10:40:28
19764_leave_Terminal South_tr3;2023-07-24 10:40:34
19766_leave_Truck Depot_tr3;2023-07-24 10:40:34
19769_leave_Loading Bay_fl2;2023-07-24 10:45:53
19771_leave_Terminal South_tr5;2023-07-24 10:46:08
19773_leave_Truck Depot_tr5;2023-07-24 10:46:08
19774_leave_Terminal South_fl1;2023-07-24 10:47:37
19775_leave_Terminal South_cr257;2023-07-24 10:47:37
19779_leave_Supplier_tr3;2023-07-24 10:49:25
19781_leave_Supplier_tr5;2023-07-24 10:54:08
19782_leave_Supplier Loading Area_tr4;2023-07-24 10:58:32
19783_leave_Supplier Loading Area_cr251;2023-07-24 10:58:32
19784_leave_Terminal South_fl2;2023-07-24 10:59:35
19785_leave_Terminal South_cr254;2023-07-24 10:59:35
19788_leave_Supplier Loading Area_tr1;2023-07-24 11:03:51
19789_leave_Supplier Loading Area_cr261;2023-07-24 11:03:51
19792_leave_Storage_fl3;2023-07-24 11:18:51
19794_leave_Terminal North_tr6;2023-07-24 11:18:57
19796_leave_Truck Depot_tr6;2023-07-24 11:18:57
19799_leave_Loading Bay_fl1;2023-07-24 11:19:30
19801_leave_Terminal North_tr1;2023-07-24 11:19:35
19803_leave_Truck Depot_tr1;2023-07-24 11:19:35
19804_leave_Terminal North_fl1;2023-07-24 11:25:04
19805_leave_Terminal North_cr261;2023-07-24 11:25:04
19808_leave_Storage_fl1;2023-07-24 11:25:04
19810_leave_Terminal North_fl3;2023-07-24 11:25:21
19811_leave_Terminal North_cr245;2023-07-24 11:25:21
19815_leave_Supplier_tr1;2023-07-24 11:25:45
19816_leave_Storage_fl1;2023-07-24 11:28:56
19817_leave_Storage_cr261;2023-07-24 11:28:56
19821_leave_Supplier_tr6;2023-07-24 11:34:31
19830_leave_Storage_fl3;2023-07-24 14:00:52
19832_leave_Terminal North_tr4;2023-07-24 14:00:57
19834_leave_Truck Depot_tr4;2023-07-24 14:00:57
19835_leave_Terminal North_fl3;2023-07-24 14:06:21
19836_leave_Terminal North_cr251;2023-07-24 14:06:21
19840_leave_Supplier_tr4;2023-07-24 14:10:56
19843_leave_Supplier Loading Area_tr2;2023-07-24 14:40:40
19844_leave_Supplier Loading Area_cr240;2023-07-24 14:40:40
19849_leave_Supplier Loading Area_tr3;2023-07-24 15:04:55
19850_leave_Supplier Loading Area_cr263;2023-07-24 15:04:55
19851_leave_Supplier Loading Area_tr1;2023-07-24 15:55:08
19852_leave_Supplier Loading Area_cr264;2023-07-24 15:55:08
19855_leave_Storage_fl3;2023-07-24 16:16:01
19857_leave_Terminal North_tr3;2023-07-24 16:16:13
19859_leave_Terminal North_fl3;2023-07-24 16:21:11
19860_leave_Terminal North_cr263;2023-07-24 16:21:11
19865_leave_Loading Bay_fl2;2023-07-24 16:24:59
19867_leave_Terminal South_tr2;2023-07-24 16:25:11
19869_leave_Terminal South_fl2;2023-07-24 16:37:06
19870_leave_Terminal South_cr240;2023-07-24 16:37:06
19873_leave_Supplier Loading Area_tr6;2023-07-24 16:54:50
19874_leave_Supplier Loading Area_cr266;2023-07-24 16:54:50
19875_leave_Supplier Loading Area_tr4;2023-07-24 17:03:21
19876_leave_Supplier Loading Area_cr267;2023-07-24 17:03:21
19879_leave_Storage_fl3;2023-07-24 17:09:11
19881_leave_Terminal North_tr1;2023-07-24 17:09:50
19883_leave_Supplier Loading Area_tr5;2023-07-24 17:46:31
19884_leave_Supplier Loading Area_cr219;2023-07-24 17:46:31
19885_leave_Terminal North_fl3;2023-07-24 17:51:26
19886_leave_Terminal North_cr264;2023-07-24 17:51:26
19891_leave_Loading Bay_fl1;2023-07-24 17:55:28
19893_leave_Terminal South_tr4;2023-07-24 17:55:34
19895_leave_Truck Depot_tr3;2023-07-24 18:22:15
19898_leave_Storage_fl3;2023-07-24 18:34:46
19900_leave_Terminal North_tr6;2023-07-24 18:35:12
19903_leave_Supplier_tr3;2023-07-25 07:47:02
19904_leave_Terminal North_fl3;2023-07-25 07:54:54
19905_leave_Terminal North_cr266;2023-07-25 07:54:54
19910_leave_Loading Bay_fl2;2023-07-25 07:57:38
19912_leave_Terminal South_tr5;2023-07-25 07:57:57
19914_leave_Terminal South_fl1;2023-07-25 08:16:25
19915_leave_Terminal South_cr267;2023-07-25 08:16:25
19918_leave_Terminal South_fl2;2023-07-25 09:06:32
19919_leave_Terminal South_cr219;2023-07-25 09:06:32
19924_leave_Supplier Loading Area_tr3;2023-07-25 09:51:46
19925_leave_Supplier Loading Area_cr265;2023-07-25 09:51:46
19928_leave_Loading Bay_fl1;2023-07-25 10:57:12
19930_leave_Terminal South_tr3;2023-07-25 10:57:20
19932_leave_Truck Depot_tr6;2023-07-25 10:57:49
19933_leave_Loading Bay_vh17;2023-07-25 11:00:00
19935_leave_Truck Depot_tr2;2023-07-25 11:13:34
19937_leave_Supplier_tr2;2023-07-25 11:26:56
19941_leave_Supplier_tr6;2023-07-25 13:13:11
19942_leave_Supplier Loading Area_tr2;2023-07-25 13:43:50
19943_leave_Supplier Loading Area_cr273;2023-07-25 13:43:50
19944_leave_Truck Depot_tr4;2023-07-25 13:52:33
19945_leave_Terminal South_fl1;2023-07-25 14:08:16
19946_leave_Terminal South_cr265;2023-07-25 14:08:16
19951_leave_Loading Bay_fl2;2023-07-25 14:45:11
19953_leave_Terminal South_tr2;2023-07-25 14:45:13
19955_leave_Terminal South_fl2;2023-07-25 14:52:39
19956_leave_Terminal South_cr273;2023-07-25 14:52:39
19960_leave_Supplier_tr4;2023-07-25 15:01:10
19965_leave_Supplier Loading Area_tr4;2023-07-25 15:40:08
19966_leave_Supplier Loading Area_cr269;2023-07-25 15:40:08
19967_leave_Supplier Loading Area_tr6;2023-07-25 15:47:49
19968_leave_Supplier Loading Area_cr276;2023-07-25 15:47:49
19971_leave_Storage_fl3;2023-07-25 15:54:19
19973_leave_Terminal North_tr4;2023-07-25 15:54:21
19975_leave_Terminal North_fl3;2023-07-25 15:59:03
19976_leave_Terminal North_cr269;2023-07-25 15:59:03
19979_leave_Truck Depot_tr4;2023-07-25 16:36:32
19981_leave_Supplier_tr4;2023-07-25 16:48:02
19984_leave_Storage_fl3;2023-07-25 16:50:20
19986_leave_Terminal North_tr6;2023-07-25 16:50:36
19988_leave_Truck Depot_tr3;2023-07-25 17:26:04
19990_leave_Supplier_tr3;2023-07-25 17:45:40
19991_leave_Terminal North_fl3;2023-07-25 17:54:30
19992_leave_Terminal North_cr276;2023-07-25 17:54:30
19997_leave_Truck Depot_tr6;2023-07-26 06:42:08
19999_leave_Supplier_tr6;2023-07-26 07:51:17
20002_leave_Supplier Loading Area_tr4;2023-07-26 08:29:16
20003_leave_Supplier Loading Area_cr272;2023-07-26 08:29:16
20006_leave_Storage_fl3;2023-07-26 08:57:28
20008_leave_Terminal North_tr4;2023-07-26 08:57:51
20012_leave_Terminal North_fl3;2023-07-26 10:59:33
20013_leave_Terminal North_cr272;2023-07-26 10:59:33
20016_leave_Supplier Loading Area_tr6;2023-07-26 10:59:35
20017_leave_Supplier Loading Area_cr246;2023-07-26 10:59:35
20018_leave_Supplier Loading Area_tr3;2023-07-26 11:03:59
20019_leave_Supplier Loading Area_cr259;2023-07-26 11:03:59
20022_leave_Loading Bay_fl1;2023-07-26 12:13:33
20026_leave_Storage_fl3;2023-07-26 13:04:36
20028_leave_Terminal North_tr3;2023-07-26 13:04:38
20030_leave_Terminal North_fl3;2023-07-26 13:12:51
20031_leave_Terminal North_cr259;2023-07-26 13:12:51
20034_leave_Terminal South_tr6;2023-07-26 13:13:43
20036_leave_Terminal South_fl1;2023-07-26 13:29:09
20037_leave_Terminal South_cr246;2023-07-26 13:29:09
20040_leave_Truck Depot_tr6;2023-07-26 16:16:46
20041_leave_Truck Depot_tr4;2023-07-26 16:16:46
20043_leave_Supplier_tr6;2023-07-26 16:22:31
20045_leave_Supplier_tr4;2023-07-26 16:25:19
20048_leave_Storage_fl3;2023-07-27 00:12:03
20049_leave_Loading Bay_fl2;2023-07-27 00:12:03
20052_leave_Loading Bay_fl1;2023-07-27 00:12:03
20054_leave_Storage_fl2;2023-07-27 07:16:36
20055_leave_Storage_cr209;2023-07-27 07:16:36
20058_leave_Storage_fl1;2023-07-27 07:19:19
20059_leave_Storage_cr239;2023-07-27 07:19:19
20062_leave_Loading Bay_fl1;2023-07-27 07:24:08
20064_leave_Storage_fl3;2023-07-27 07:25:40
20065_leave_Storage_cr207;2023-07-27 07:25:40
20068_leave_Storage_fl1;2023-07-27 07:27:06
20069_leave_Storage_cr217;2023-07-27 07:27:06
20072_leave_Loading Bay_fl3;2023-07-27 07:27:15
20074_leave_Loading Bay_fl2;2023-07-27 07:27:34
20076_leave_Storage_fl3;2023-07-27 07:30:45
20077_leave_Storage_cr215;2023-07-27 07:30:45
20080_leave_Storage_fl2;2023-07-27 07:31:24
20081_leave_Storage_cr188;2023-07-27 07:31:24
20084_leave_Loading Bay_fl1;2023-07-27 07:34:44
20086_leave_Truck Depot_tr5;2023-07-27 07:35:39
20087_leave_Storage_fl1;2023-07-27 07:37:44
20088_leave_Storage_cr189;2023-07-27 07:37:44
20091_leave_Loading Bay_fl1;2023-07-27 07:39:24
20093_leave_Loading Bay_fl3;2023-07-27 07:39:26
20095_leave_Loading Bay_fl2;2023-07-27 07:43:05
20097_leave_Storage_fl1;2023-07-27 07:47:02
20098_leave_Storage_cr276;2023-07-27 07:47:02
20102_leave_Supplier_tr5;2023-07-27 07:47:32
20103_leave_Storage_fl3;2023-07-27 07:48:05
20104_leave_Storage_cr216;2023-07-27 07:48:05
20107_leave_Supplier Loading Area_tr4;2023-07-27 07:52:05
20108_leave_Supplier Loading Area_cr282;2023-07-27 07:52:05
20109_leave_Storage_fl2;2023-07-27 07:54:58
20110_leave_Storage_cr238;2023-07-27 07:54:58
20113_leave_Truck Depot_tr1;2023-07-27 08:16:32
20115_leave_Supplier_tr1;2023-07-27 08:40:25
20118_leave_Supplier Loading Area_tr6;2023-07-27 09:27:47
20119_leave_Supplier Loading Area_cr280;2023-07-27 09:27:47
20122_leave_Loading Bay_fl3;2023-07-27 09:41:57
20124_leave_Terminal North_tr6;2023-07-27 09:42:03
20126_leave_Terminal North_fl3;2023-07-27 09:48:02
20127_leave_Terminal North_cr280;2023-07-27 09:48:02
20130_leave_Loading Bay_fl1;2023-07-27 09:48:02
20132_leave_Storage_fl1;2023-07-27 09:50:00
20133_leave_Storage_cr280;2023-07-27 09:50:00
20140_leave_Loading Bay_fl2;2023-07-27 10:15:19
20142_leave_Terminal South_tr4;2023-07-27 10:15:27
20144_leave_Terminal South_fl2;2023-07-27 10:19:55
20145_leave_Terminal South_cr282;2023-07-27 10:19:55
20148_leave_Supplier Loading Area_tr1;2023-07-27 10:23:17
20149_leave_Supplier Loading Area_cr288;2023-07-27 10:23:17
20154_leave_Storage_fl3;2023-07-27 11:43:48
20156_leave_Terminal North_tr1;2023-07-27 11:43:50
20158_leave_Terminal North_fl3;2023-07-27 11:54:59
20159_leave_Terminal North_cr288;2023-07-27 11:54:59
20162_leave_Loading Bay_fl1;2023-07-27 11:54:59
20164_leave_Storage_fl1;2023-07-27 11:57:54
20165_leave_Storage_cr288;2023-07-27 11:57:54
20168_leave_Supplier Loading Area_tr5;2023-07-27 13:21:21
20169_leave_Supplier Loading Area_cr283;2023-07-27 13:21:21
20172_leave_Storage_fl3;2023-07-27 14:47:49
20174_leave_Terminal North_tr5;2023-07-27 14:47:53
20176_leave_Terminal North_fl3;2023-07-27 14:57:44
20177_leave_Terminal North_cr283;2023-07-27 14:57:44
20180_leave_Storage_fl3;2023-07-27 14:57:44
20182_leave_Storage_fl3;2023-07-27 16:02:28
20183_leave_Storage_cr283;2023-07-27 16:02:28
20186_leave_Truck Depot_tr2;2023-07-27 17:32:51
20188_leave_Supplier_tr2;2023-07-27 17:48:41
20189_leave_Truck Depot_tr5;2023-07-28 06:47:16
20191_leave_Supplier_tr5;2023-07-28 08:01:24
20194_leave_Truck Depot_tr1;2023-07-28 09:37:40
20196_leave_Supplier_tr1;2023-07-28 09:52:55
20199_leave_Loading Bay_vh18;2023-07-28 11:00:00
20200_leave_Supplier Loading Area_tr5;2023-07-28 11:26:11
20201_leave_Supplier Loading Area_cr292;2023-07-28 11:26:11
20202_leave_Truck Depot_tr6;2023-07-28 11:41:50
20204_leave_Supplier_tr6;2023-07-28 11:48:57
20205_leave_Truck Depot_tr3;2023-07-28 12:09:53
20207_leave_Supplier_tr3;2023-07-28 13:29:37
20212_leave_Loading Bay_fl1;2023-07-28 14:13:17
20214_leave_Terminal North_tr5;2023-07-28 14:13:23
20218_leave_Supplier Loading Area_tr1;2023-07-28 14:20:55
20219_leave_Supplier Loading Area_cr271;2023-07-28 14:20:55
20220_leave_Terminal North_fl1;2023-07-28 14:21:46
20221_leave_Terminal North_cr292;2023-07-28 14:21:46
20224_leave_Supplier Loading Area_tr6;2023-07-28 14:29:42
20225_leave_Supplier Loading Area_cr296;2023-07-28 14:29:42
20228_leave_Loading Bay_fl2;2023-07-28 14:38:43
20230_leave_Terminal South_tr1;2023-07-28 14:38:50
20234_leave_Terminal South_fl2;2023-07-28 14:44:26
20235_leave_Terminal South_cr271;2023-07-28 14:44:26
20238_leave_Supplier Loading Area_tr2;2023-07-28 15:13:03
20239_leave_Supplier Loading Area_cr270;2023-07-28 15:13:03
20242_leave_Storage_fl1;2023-07-28 15:30:28
20244_leave_Terminal North_tr2;2023-07-28 15:30:36
20246_leave_Terminal North_fl1;2023-07-28 15:42:57
20247_leave_Terminal North_cr270;2023-07-28 15:42:57
20250_leave_Supplier Loading Area_tr3;2023-07-28 16:06:23
20251_leave_Supplier Loading Area_cr256;2023-07-28 16:06:23
20254_leave_Storage_fl1;2023-07-28 16:10:37
20256_leave_Terminal North_tr6;2023-07-28 16:10:56
20260_leave_Loading Bay_fl2;2023-07-28 16:28:24
20262_leave_Terminal North_tr3;2023-07-28 16:28:34
20264_leave_Terminal North_fl1;2023-07-28 16:28:35
20265_leave_Terminal North_cr296;2023-07-28 16:28:35
20268_leave_Terminal North_fl2;2023-07-28 16:33:39
20269_leave_Terminal North_cr256;2023-07-28 16:33:39
20272_leave_Truck Depot_tr2;2023-07-28 20:10:51
20274_leave_Truck Depot_tr1;2023-07-29 09:05:58
20275_leave_Truck Depot_tr5;2023-07-30 02:10:25
20276_leave_Truck Depot_tr3;2023-07-30 07:57:38
20277_leave_Truck Depot_tr4;2023-07-30 10:16:34
20278_leave_Truck Depot_tr6;2023-07-30 10:55:44
20279_leave_Storage_fl1;2023-07-30 22:24:26
20281_leave_Storage_fl2;2023-07-30 22:24:26
20282_leave_Loading Bay_fl3;2023-07-30 22:24:26
20286_leave_Supplier_tr1;2023-07-31 07:21:02
20288_leave_Supplier_tr5;2023-07-31 07:22:04
20289_leave_Storage_fl2;2023-07-31 07:27:50
20290_leave_Storage_cr230;2023-07-31 07:27:50
20293_leave_Storage_fl1;2023-07-31 07:29:02
20294_leave_Storage_cr263;2023-07-31 07:29:02
20297_leave_Storage_fl3;2023-07-31 07:33:08
20298_leave_Storage_cr264;2023-07-31 07:33:08
20301_leave_Loading Bay_fl1;2023-07-31 07:37:48
20304_leave_Supplier_tr4;2023-07-31 07:48:10
20305_leave_Loading Bay_fl2;2023-07-31 07:48:12
20307_leave_Loading Bay_fl3;2023-07-31 07:53:14
20309_leave_Storage_fl1;2023-07-31 07:53:30
20310_leave_Storage_cr296;2023-07-31 07:53:30
20314_leave_Supplier_tr2;2023-07-31 07:55:58
20315_leave_Storage_fl2;2023-07-31 07:56:56
20316_leave_Storage_cr256;2023-07-31 07:56:56
20320_leave_Supplier_tr3;2023-07-31 08:07:39
20322_leave_Supplier_tr6;2023-07-31 08:22:50
20327_leave_Storage_fl3;2023-07-31 09:00:33
20328_leave_Storage_cr270;2023-07-31 09:00:33
20339_leave_Supplier Loading Area_tr4;2023-07-31 13:12:06
20340_leave_Supplier Loading Area_cr285;2023-07-31 13:12:06
20341_leave_Supplier Loading Area_tr6;2023-07-31 13:27:01
20342_leave_Supplier Loading Area_cr268;2023-07-31 13:27:01
20343_leave_Supplier Loading Area_tr3;2023-07-31 13:36:51
20344_leave_Supplier Loading Area_cr277;2023-07-31 13:36:51
20347_leave_Loading Bay_fl3;2023-07-31 13:46:31
20349_leave_Terminal North_tr6;2023-07-31 13:46:50
20351_leave_Truck Depot_tr6;2023-07-31 13:46:50
20352_leave_Supplier Loading Area_tr2;2023-07-31 13:48:10
20353_leave_Supplier Loading Area_cr275;2023-07-31 13:48:10
20355_leave_Supplier_tr6;2023-07-31 13:53:39
20356_leave_Terminal North_fl3;2023-07-31 13:54:24
20357_leave_Terminal North_cr268;2023-07-31 13:54:24
20362_leave_Storage_fl3;2023-07-31 13:56:24
20364_leave_Terminal North_tr3;2023-07-31 13:56:31
20368_leave_Loading Bay_fl2;2023-07-31 14:37:35
20370_leave_Terminal North_tr4;2023-07-31 14:37:39
20372_leave_Terminal North_fl2;2023-07-31 14:48:18
20373_leave_Terminal North_cr285;2023-07-31 14:48:18
20380_leave_Storage_fl2;2023-07-31 15:42:16
20382_leave_Terminal North_tr2;2023-07-31 15:42:25
20384_leave_Truck Depot_tr3;2023-07-31 15:50:30
20385_leave_Truck Depot_tr2;2023-07-31 15:50:30
20386_leave_Supplier Loading Area_tr1;2023-07-31 15:50:32
20387_leave_Supplier Loading Area_cr260;2023-07-31 15:50:32
20388_leave_Supplier Loading Area_tr5;2023-07-31 15:55:40
20389_leave_Supplier Loading Area_cr286;2023-07-31 15:55:40
20390_leave_Terminal North_fl2;2023-07-31 15:57:24
20391_leave_Terminal North_cr275;2023-07-31 15:57:24
20395_leave_Supplier_tr3;2023-07-31 15:59:59
20396_leave_Terminal North_fl3;2023-07-31 16:00:02
20397_leave_Terminal North_cr277;2023-07-31 16:00:02
20401_leave_Supplier_tr2;2023-07-31 16:52:49
20404_leave_Storage_fl2;2023-07-31 16:58:26
20406_leave_Terminal North_tr1;2023-07-31 16:58:35
20408_leave_Truck Depot_tr4;2023-07-31 16:59:22
20411_leave_Storage_fl3;2023-07-31 18:36:01
20413_leave_Terminal North_tr5;2023-07-31 18:37:12
20415_leave_Terminal North_fl2;2023-07-31 18:42:13
20416_leave_Terminal North_cr260;2023-07-31 18:42:13
20420_leave_Supplier_tr4;2023-07-31 18:46:12
20421_leave_Truck Depot_tr5;2023-07-31 19:20:55
20422_leave_Supplier Loading Area_tr6;2023-07-31 19:23:46
20423_leave_Supplier Loading Area_cr274;2023-07-31 19:23:46
20424_leave_Truck Depot_tr1;2023-07-31 19:40:26
20425_leave_Terminal North_fl3;2023-08-01 07:40:16
20426_leave_Terminal North_cr286;2023-08-01 07:40:16
20433_leave_Loading Bay_fl1;2023-08-01 08:03:45
20435_leave_Terminal South_tr6;2023-08-01 08:04:16
20437_leave_Truck Depot_tr6;2023-08-01 08:04:16
20439_leave_Supplier_tr5;2023-08-01 08:15:53
20441_leave_Supplier_tr6;2023-08-01 08:21:34
20443_leave_Supplier_tr1;2023-08-01 08:24:32
20444_leave_Terminal South_fl1;2023-08-01 08:32:51
20445_leave_Terminal South_cr274;2023-08-01 08:32:51
20456_leave_Loading Bay_vh19;2023-08-01 11:00:00
20458_leave_Supplier Loading Area_tr3;2023-08-01 11:01:52
